"Colony","antID","qPCR_Well.","Ct1","Ct2","Code","MbruDNA","Treatment","size_treat","status","prop_time_outside","colony_size","Exposed","IsAlive","IsQueen","N_exposed","box","colony","task_group","treatment","Ct_mean","above_detection_threshold","Ant_status"
"R8BP",104,"G7",33.97,33.77,"34-G7",0.002816080076474,"Big Pathogen","BP","Big",0.544,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",33.87,"T","untreated forager"
"R8BP",105,"A4",37.09,35.86,"34-A4",0.000475622618987,"Big Pathogen","BP","Big",0.46,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",36.475,"T","untreated forager"
"R8BP",106,"F8",33.69,33.78,"33-G5",0.003009857952877,"Big Pathogen","BP","Big",0.693,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",33.735,"T","untreated forager"
"R8BP",107,"H5",34.26,33.78,"34-H5",0.002541967537243,"Big Pathogen","BP","Big",0.052,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",34.02,"T","untreated forager"
"R8BP",109,"G4",28.77,28.94,"34-G4",0.086415669706023,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",28.855,"T","untreated nurse"
"R8BP",110,"A4",34.3,33.3,"33-A9",0.002879254140202,"Big Pathogen","BP","Big",0.001,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",33.8,"T","untreated nurse"
"R8BP",111,"B5",33.59,31.71,"34-B12",0.00674070001612,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",32.65,"T","untreated nurse"
"R8BP",111,"B11",33.14,31.75,"34-B12",0.007745268896807,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",32.445,"T","untreated nurse"
"R8BP",112,"H5",32.03,32.71,"33-H10",0.007640679800523,"Big Pathogen","BP","Big",0.015,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",32.37,"T","untreated nurse"
"R8BP",113,"B11",33.06,32.21,"35-B3",0.006376553385218,"Big Pathogen","BP","Big",0.041,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",32.635,"T","untreated forager"
"R8BP",114,"E7",32.52,31.63,"33-E12",0.009344799764958,"Big Pathogen","BP","Big",0.079,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",32.075,"T","untreated forager"
"R8BP",115,"D4",27.77,27.67,"33-D9",0.182554271813875,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",27.72,"T","untreated nurse"
"R8BP",116,"G7",31.86,31.75,"33-G12",0.011235644771468,"Big Pathogen","BP","Big",0.041,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",31.805,"T","untreated forager"
"R8BP",117,"D11",21.95,22.53,"34-D11",7.90569399255921,"Big Pathogen","BP","Big",0,180,"treated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",22.24,"T","treated nurse"
"R8BP",119,"D8",35.15,34.59,"33-E5",0.001387177385208,"Big Pathogen","BP","Big",0.165,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",34.87,"T","untreated forager"
"R8BP",120,"E9",36.45,35.8,"34-E9",0.000604000780745,"Big Pathogen","BP","Big",0.094,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",36.125,"T","untreated forager"
"R8BP",121,"G6",33.65,33.51,"33-G11",0.003345707731935,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",33.58,"T","untreated nurse"
"R8BP",124,"G2",23.97,24.03,"34-G2",2.37738763733978,"Big Pathogen","BP","Big",0.001,180,"treated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",24,"T","treated nurse"
"R8BP",125,"H6",22.45,22.69,"33-H11",6.13552881391616,"Big Pathogen","BP","Big",0,180,"treated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",22.57,"T","treated nurse"
"R8BP",126,"B3",23.69,23.81,"34-B3",2.81984346203676,"Big Pathogen","BP","Big",0,180,"treated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",23.75,"T","treated nurse"
"R8BP",127,"F7",33.42,33.57,"34-F7",0.003637747073462,"Big Pathogen","BP","Big",0.046,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",33.495,"T","untreated forager"
"R8BP",128,"G11",35.37,35.81,"34-G11",0.000870292017298,"Big Pathogen","BP","Big",0.146,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",35.59,"T","untreated forager"
"R8BP",129,"G3",34.7,35.57,"33-G8",0.001157673254537,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",35.135,"T","untreated nurse"
"R8BP",130,"C1",34,34.62,"33-C6",0.002032899925734,"Big Pathogen","BP","Big",0.266,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",34.31,"T","untreated forager"
"R8BP",131,"B10",26.24,26.29,"35-B2",0.492781051598882,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",26.265,"T","untreated nurse"
"R8BP",132,"E1",35.32,35.79,"34-E1",0.000891338160099,"Big Pathogen","BP","Big",0.06,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",35.555,"T","untreated forager"
"R8BP",133,"F3",34.96,35.57,"33-F8",0.001059385440545,"Big Pathogen","BP","Big",0.976,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",35.265,"T","untreated forager"
"R8BP",134,"B6",32.03,31.69,"33-B11",0.010821712702687,"Big Pathogen","BP","Big",0.248,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",31.86,"T","untreated forager"
"R8BP",135,"D10",31.31,31.53,"35-D2",0.014612078611285,"Big Pathogen","BP","Big",0.027,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",31.42,"T","untreated forager"
"R8BP",136,"H8",32.68,33.16,"34-H8",0.005386665405021,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",32.92,"T","untreated nurse"
"R8BP",137,"A11",32.79,32.49,"35-A3",0.006354830920372,"Big Pathogen","BP","Big",0.019,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",32.64,"T","untreated nurse"
"R8BP",138,"B2",36.29,36.13,"33-B7",0.000555847939382,"Big Pathogen","BP","Big",0.599,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",36.21,"T","untreated forager"
"R8BP",139,"D5",34.88,35.23,"34-D5",0.001253985457499,"Big Pathogen","BP","Big",0.591,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",35.055,"T","untreated forager"
"R8BP",140,"D11",26.82,26.99,"35-D3",0.318388959741446,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",26.905,"T","untreated nurse"
"R8BP",141,"E2",33.63,32.9,"34-E2",0.004256253633424,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",33.265,"T","untreated nurse"
"R8BP",142,"A9",22.48,22.56,"34-A9",6.53010252633909,"Big Pathogen","BP","Big",0,180,"treated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",22.52,"T","treated nurse"
"R8BP",143,"A5",32.16,32.51,"34-A5",0.008031053148086,"Big Pathogen","BP","Big",0.043,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",32.335,"T","untreated forager"
"R8BP",144,"C5",32.89,32.54,"34-C5",0.006195872896985,"Big Pathogen","BP","Big",0.547,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",32.715,"T","untreated forager"
"R8BP",145,"G10",30.57,31.26,"34-G10",0.021173980071741,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",30.915,"T","untreated nurse"
"R8BP",146,"E9",31.95,32.23,"35-E1",0.009249622319661,"Big Pathogen","BP","Big",0.138,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",32.09,"T","untreated forager"
"R8BP",147,"B5",32.22,31.61,"33-B10",0.010423030293453,"Big Pathogen","BP","Big",0.791,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",31.915,"T","untreated forager"
"R8BP",148,"G3",29.25,29,"34-G3",0.071868321179824,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",29.125,"T","untreated nurse"
"R8BP",149,"B11",31.97,31.91,"34-B11",0.010516954620734,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",31.94,"T","untreated nurse"
"R8BP",150,"D6",35.74,34.94,"34-D6",0.001032262142065,"Big Pathogen","BP","Big",0.029,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",35.34,"T","untreated forager"
"R8BP",151,"A8",26.75,26.99,"34-A8",0.335077294361505,"Big Pathogen","BP","Big",0.363,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",26.87,"T","untreated forager"
"R8BP",152,"G6",31.81,31.58,"34-G6",0.012431756641907,"Big Pathogen","BP","Big",0,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",31.695,"T","untreated nurse"
"R8BP",153,"G8",35.31,35.05,"33-H5",0.001122659355931,"Big Pathogen","BP","Big",0.914,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",35.18,"T","untreated forager"
"R8BP",154,"C5",34.03,34.52,"33-C10",0.002082044463823,"Big Pathogen","BP","Big",0.111,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",34.275,"T","untreated forager"
"R8BP",155,"C4",31.49,31.54,"33-C9",0.013694746577297,"Big Pathogen","BP","Big",0.45,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",31.515,"T","untreated forager"
"R8BP",156,"A10",22.84,22.72,"35-A2",5.31628187936891,"Big Pathogen","BP","Big",0,180,"treated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",22.78,"T","treated nurse"
"R8BP",157,"E5",35.03,35.2,"34-E5",0.001203656318574,"Big Pathogen","BP","Big",0.021,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",35.115,"T","untreated forager"
"R8BP",158,"H3",34.81,34.63,"33-H8",0.001536710292225,"Big Pathogen","BP","Big",0.443,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",34.72,"T","untreated forager"
"R8BP",159,"H2",32.87,32.53,"34-H2",0.006259649266485,"Big Pathogen","BP","Big",0.2,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","forager","pathogen.big",32.7,"T","untreated forager"
"R8BP",160,"B4",27.44,27.44,"33-B9",0.22099578979916,"Big Pathogen","BP","Big",0.001,180,"untreated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",27.44,"T","untreated nurse"
"R8BP",161,"C9",21.97,22.28,"34-C9",8.55140548467373,"Big Pathogen","BP","Big",0.001,180,"treated",TRUE,FALSE,17,"polyakov","colony08BP","nurse","pathogen.big",22.125,"T","treated nurse"
